species,X,Y,geometry
Haliaeetus leucocephalus,1466451.6815909732,562466.4021620873,"c(1466451.68159097, 562466.402162087)"
Haliaeetus leucocephalus,1299516.8423313347,467518.6312397534,"c(1299516.84233133, 467518.631239753)"
Haliaeetus leucocephalus,1478236.7308788192,664602.3077900276,"c(1478236.73087882, 664602.307790028)"
Haliaeetus leucocephalus,1181426.5982893235,407590.4618661887,"c(1181426.59828932, 407590.461866189)"
Haliaeetus leucocephalus,1464065.805538618,562602.7928780107,"c(1464065.80553862, 562602.792878011)"
Haliaeetus leucocephalus,1258542.5425690452,473744.10413662577,"c(1258542.54256905, 473744.104136626)"
Haliaeetus leucocephalus,1119479.0625345777,478708.46458033315,"c(1119479.06253458, 478708.464580333)"
Haliaeetus leucocephalus,1101456.976854781,501123.16851194645,"c(1101456.97685478, 501123.168511946)"
Haliaeetus leucocephalus,1473124.594270902,473176.7544653406,"c(1473124.5942709, 473176.754465341)"
Haliaeetus leucocephalus,1114073.0165557784,482378.1236271805,"c(1114073.01655578, 482378.12362718)"
Haliaeetus leucocephalus,1133123.9237329646,477251.01764066773,"c(1133123.92373296, 477251.017640668)"
Haliaeetus leucocephalus,1215143.591343742,456669.0760723169,"c(1215143.59134374, 456669.076072317)"
Haliaeetus leucocephalus,1127551.9848626766,1007634.5612898255,"c(1127551.98486268, 1007634.56128983)"
Haliaeetus leucocephalus,1231080.2236013673,471600.1976311345,"c(1231080.22360137, 471600.197631134)"
Haliaeetus leucocephalus,1033347.5829805294,435760.7780151112,"c(1033347.58298053, 435760.778015111)"
Haliaeetus leucocephalus,1209293.4618897121,483838.6688016735,"c(1209293.46188971, 483838.668801674)"
Haliaeetus leucocephalus,1245733.5204825874,483510.4462918933,"c(1245733.52048259, 483510.446291893)"
Haliaeetus leucocephalus,1249006.084538695,789208.0868556319,"c(1249006.0845387, 789208.086855632)"
Haliaeetus leucocephalus,1225774.8494564034,476342.9497987522,"c(1225774.8494564, 476342.949798752)"
Haliaeetus leucocephalus,1158777.819851131,498311.781408789,"c(1158777.81985113, 498311.781408789)"
Haliaeetus leucocephalus,1502204.6263842233,606794.7838488538,"c(1502204.62638422, 606794.783848854)"
Haliaeetus leucocephalus,1621513.9721550606,535190.356414686,"c(1621513.97215506, 535190.356414686)"
Haliaeetus leucocephalus,1606279.457536242,513715.21112844144,"c(1606279.45753624, 513715.211128441)"
Haliaeetus leucocephalus,1741902.7781875252,551987.1051070936,"c(1741902.77818753, 551987.105107094)"
Haliaeetus leucocephalus,1223410.2874661179,991209.0963588561,"c(1223410.28746612, 991209.096358856)"
Haliaeetus leucocephalus,1072615.254818122,520100.58867631154,"c(1072615.25481812, 520100.588676312)"
Haliaeetus leucocephalus,1176273.920178845,418726.4091736404,"c(1176273.92017885, 418726.40917364)"
Haliaeetus leucocephalus,1226263.7839133595,483252.70077514235,"c(1226263.78391336, 483252.700775142)"
Haliaeetus leucocephalus,1206688.8639691717,461296.7278175583,"c(1206688.86396917, 461296.727817558)"
Haliaeetus leucocephalus,1207162.2664577842,457400.51990224863,"c(1207162.26645778, 457400.519902249)"
Haliaeetus leucocephalus,1196678.00225831,386507.7696131439,"c(1196678.00225831, 386507.769613144)"
Haliaeetus leucocephalus,1293318.8313571108,1262587.3073054396,"c(1293318.83135711, 1262587.30730544)"
Haliaeetus leucocephalus,1230768.400929368,479347.45638895466,"c(1230768.40092937, 479347.456388955)"
Haliaeetus leucocephalus,1184494.9788264881,391260.9316287956,"c(1184494.97882649, 391260.931628796)"
Haliaeetus leucocephalus,1244032.6601965055,833024.8849912208,"c(1244032.66019651, 833024.884991221)"
Haliaeetus leucocephalus,1189985.4895396016,404301.77414296597,"c(1189985.4895396, 404301.774142966)"
Haliaeetus leucocephalus,1089530.8325875273,473744.51913763874,"c(1089530.83258753, 473744.519137639)"
Haliaeetus leucocephalus,1396813.0135325615,507444.2042528475,"c(1396813.01353256, 507444.204252848)"
Haliaeetus leucocephalus,592239.6210003303,933429.6754813957,"c(592239.62100033, 933429.675481396)"
Haliaeetus leucocephalus,1465983.1486813053,503298.95327019657,"c(1465983.14868131, 503298.953270197)"
Haliaeetus leucocephalus,1247113.4291842873,487413.37817201816,"c(1247113.42918429, 487413.378172018)"
Haliaeetus leucocephalus,1223668.4934867546,479889.94530822936,"c(1223668.49348675, 479889.945308229)"
Haliaeetus leucocephalus,1187430.9583894361,397939.9573884415,"c(1187430.95838944, 397939.957388441)"
Haliaeetus leucocephalus,1235783.0684331525,851505.937959566,"c(1235783.06843315, 851505.937959566)"
Haliaeetus leucocephalus,1245075.2814769002,756065.597332965,"c(1245075.2814769, 756065.597332965)"
Haliaeetus leucocephalus,1052634.8989692437,559956.5919708648,"c(1052634.89896924, 559956.591970865)"
Haliaeetus leucocephalus,1055346.1886967742,550661.9998853403,"c(1055346.18869677, 550661.99988534)"
Haliaeetus leucocephalus,1191499.215405254,405773.69077538303,"c(1191499.21540525, 405773.690775383)"
Haliaeetus leucocephalus,1189053.3228088398,416127.9939678669,"c(1189053.32280884, 416127.993967867)"
Haliaeetus leucocephalus,1159815.8424141908,497305.7263641853,"c(1159815.84241419, 497305.726364185)"
Haliaeetus leucocephalus,599957.3048946075,1018551.7931282172,"c(599957.304894608, 1018551.79312822)"
Haliaeetus leucocephalus,1736368.9133290406,583832.8908532446,"c(1736368.91332904, 583832.890853245)"
Haliaeetus leucocephalus,1188715.2813621892,391722.8914704233,"c(1188715.28136219, 391722.891470423)"
Haliaeetus leucocephalus,1256466.1018382832,758020.5445258958,"c(1256466.10183828, 758020.544525896)"
Haliaeetus leucocephalus,1212560.3960228483,474633.18794814276,"c(1212560.39602285, 474633.187948143)"
Haliaeetus leucocephalus,1015158.4268320855,450003.23937259446,"c(1015158.42683209, 450003.239372594)"
Haliaeetus leucocephalus,1058364.6098388047,544791.1539655544,"c(1058364.6098388, 544791.153965554)"
Haliaeetus leucocephalus,1209761.2646883754,484025.3208506487,"c(1209761.26468838, 484025.320850649)"
Haliaeetus leucocephalus,1655267.2386303286,557881.4196308326,"c(1655267.23863033, 557881.419630833)"
Haliaeetus leucocephalus,1205851.762375014,457859.13899621984,"c(1205851.76237501, 457859.13899622)"
Haliaeetus leucocephalus,1203548.900313705,471163.3868534071,"c(1203548.9003137, 471163.386853407)"
Haliaeetus leucocephalus,1153225.0258928176,458277.64488785213,"c(1153225.02589282, 458277.644887852)"
Haliaeetus leucocephalus,1613060.2669845098,479854.3550163137,"c(1613060.26698451, 479854.355016314)"
Haliaeetus leucocephalus,1076201.7863308508,513907.62760608253,"c(1076201.78633085, 513907.627606083)"
Haliaeetus leucocephalus,1406448.1143678324,627385.5643460872,"c(1406448.11436783, 627385.564346087)"
Haliaeetus leucocephalus,1200602.106504468,484296.4210858943,"c(1200602.10650447, 484296.421085894)"
Haliaeetus leucocephalus,1181459.3451571553,388622.4474605948,"c(1181459.34515716, 388622.447460595)"
Haliaeetus leucocephalus,1796404.618882311,574206.0453717055,"c(1796404.61888231, 574206.045371706)"
Haliaeetus leucocephalus,1173029.648764233,418385.05338755227,"c(1173029.64876423, 418385.053387552)"
Haliaeetus leucocephalus,1296832.7264117452,462912.58792224125,"c(1296832.72641175, 462912.587922241)"
Haliaeetus leucocephalus,1471890.3603819914,571525.3434206008,"c(1471890.36038199, 571525.343420601)"
Haliaeetus leucocephalus,1122180.230673391,479801.2141411411,"c(1122180.23067339, 479801.214141141)"
Haliaeetus leucocephalus,1204503.234748407,476682.7830052457,"c(1204503.23474841, 476682.783005246)"
Haliaeetus leucocephalus,853727.0369280212,740732.8819916459,"c(853727.036928021, 740732.881991646)"
Haliaeetus leucocephalus,1185037.6205144562,394373.9329333357,"c(1185037.62051446, 394373.932933336)"
Haliaeetus leucocephalus,1195871.9501593534,385452.96971506136,"c(1195871.95015935, 385452.969715061)"
Haliaeetus leucocephalus,1264478.317109807,779586.6061830007,"c(1264478.31710981, 779586.606183001)"
Haliaeetus leucocephalus,1240963.003774503,473032.3658893458,"c(1240963.0037745, 473032.365889346)"
Haliaeetus leucocephalus,1146494.1176174146,464798.5126659345,"c(1146494.11761741, 464798.512665935)"
Haliaeetus leucocephalus,1279203.8255129114,462524.28565038147,"c(1279203.82551291, 462524.285650381)"
Haliaeetus leucocephalus,1057914.0957501472,573684.2934512629,"c(1057914.09575015, 573684.293451263)"
Haliaeetus leucocephalus,1401238.7078795615,590056.7863612474,"c(1401238.70787956, 590056.786361247)"
Haliaeetus leucocephalus,1187732.1051754383,389749.87279297074,"c(1187732.10517544, 389749.872792971)"
Haliaeetus leucocephalus,1048666.1341113665,1141613.553553849,"c(1048666.13411137, 1141613.55355385)"
Haliaeetus leucocephalus,1208951.7506851607,457392.0189748676,"c(1208951.75068516, 457392.018974868)"
Haliaeetus leucocephalus,1450768.687341773,484905.3957314775,"c(1450768.68734177, 484905.395731477)"
Haliaeetus leucocephalus,1192181.4440933787,388576.04059064115,"c(1192181.44409338, 388576.040590641)"
Haliaeetus leucocephalus,1588837.0517607485,764232.0620236181,"c(1588837.05176075, 764232.062023618)"
Haliaeetus leucocephalus,1210060.074079586,455759.6391104279,"c(1210060.07407959, 455759.639110428)"
Haliaeetus leucocephalus,893108.3378791829,1134825.5723993257,"c(893108.337879183, 1134825.57239933)"
Haliaeetus leucocephalus,1230561.0082323055,455172.25416199246,"c(1230561.00823231, 455172.254161992)"
Haliaeetus leucocephalus,1207871.6685761071,477612.686950866,"c(1207871.66857611, 477612.686950866)"
Haliaeetus leucocephalus,1064421.9579055721,514110.39027417067,"c(1064421.95790557, 514110.390274171)"
Haliaeetus leucocephalus,1147969.7346189239,468018.58207551413,"c(1147969.73461892, 468018.582075514)"
Haliaeetus leucocephalus,1269600.7576728961,1212809.2032912534,"c(1269600.7576729, 1212809.20329125)"
Haliaeetus leucocephalus,609510.3994356361,930638.8564700846,"c(609510.399435636, 930638.856470085)"
Haliaeetus leucocephalus,925694.0580860157,628053.2746763425,"c(925694.058086016, 628053.274676342)"
Haliaeetus leucocephalus,1165147.9400018735,423398.67387031973,"c(1165147.94000187, 423398.67387032)"
Haliaeetus leucocephalus,1200688.0530852412,494506.1624633768,"c(1200688.05308524, 494506.162463377)"
Haliaeetus leucocephalus,1154819.5628489233,420099.4759413981,"c(1154819.56284892, 420099.475941398)"
Haliaeetus leucocephalus,1063238.159571508,424692.2230614314,"c(1063238.15957151, 424692.223061431)"
Haliaeetus leucocephalus,1734185.7554035797,585710.1186845335,"c(1734185.75540358, 585710.118684534)"
Haliaeetus leucocephalus,1338239.633152575,1231067.6822200154,"c(1338239.63315257, 1231067.68222002)"
Haliaeetus leucocephalus,1094595.0744260813,746823.8992781187,"c(1094595.07442608, 746823.899278119)"
Haliaeetus leucocephalus,924788.1598117021,1090246.702119967,"c(924788.159811702, 1090246.70211997)"
Haliaeetus leucocephalus,1107743.6468371097,397976.9648981467,"c(1107743.64683711, 397976.964898147)"
Haliaeetus leucocephalus,1210459.3230614152,453033.62275842985,"c(1210459.32306142, 453033.62275843)"
Haliaeetus leucocephalus,1564027.4873889713,574432.5249854163,"c(1564027.48738897, 574432.524985416)"
Haliaeetus leucocephalus,1191376.2667205937,407148.76970318326,"c(1191376.26672059, 407148.769703183)"
Haliaeetus leucocephalus,1265891.5386631063,1196104.3623698237,"c(1265891.53866311, 1196104.36236982)"
Haliaeetus leucocephalus,1191330.017042231,395765.69784514885,"c(1191330.01704223, 395765.697845149)"
Haliaeetus leucocephalus,1206652.790623779,460214.6400556933,"c(1206652.79062378, 460214.640055693)"
Haliaeetus leucocephalus,1210060.115235849,479054.2994059658,"c(1210060.11523585, 479054.299405966)"
Haliaeetus leucocephalus,871595.3546868993,753853.7732553453,"c(871595.354686899, 753853.773255345)"
Haliaeetus leucocephalus,1298199.6938242665,460308.1919807049,"c(1298199.69382427, 460308.191980705)"
Haliaeetus leucocephalus,1467414.7675077845,559185.2837932224,"c(1467414.76750778, 559185.283793222)"
Haliaeetus leucocephalus,1286602.2725709067,462000.8568365035,"c(1286602.27257091, 462000.856836503)"
Haliaeetus leucocephalus,1221860.0125159656,455146.4171928595,"c(1221860.01251597, 455146.41719286)"
Haliaeetus leucocephalus,1235330.4211876541,458900.4509108803,"c(1235330.42118765, 458900.45091088)"
Haliaeetus leucocephalus,1163926.011936866,439036.92582415394,"c(1163926.01193687, 439036.925824154)"
Haliaeetus leucocephalus,1330589.5120229195,494911.0468325085,"c(1330589.51202292, 494911.046832509)"
Haliaeetus leucocephalus,1170826.584660464,444876.6733049171,"c(1170826.58466046, 444876.673304917)"
Haliaeetus leucocephalus,1057751.332083584,548290.1054717951,"c(1057751.33208358, 548290.105471795)"
Haliaeetus leucocephalus,1212839.6717782621,454618.20672131283,"c(1212839.67177826, 454618.206721313)"
Haliaeetus leucocephalus,1318951.0471790014,662756.3084726201,"c(1318951.047179, 662756.30847262)"
Haliaeetus leucocephalus,1244727.6936613945,470135.3375005566,"c(1244727.69366139, 470135.337500557)"
Haliaeetus leucocephalus,1213095.280927363,1237700.0794488515,"c(1213095.28092736, 1237700.07944885)"
Haliaeetus leucocephalus,1109376.2495410002,482721.77627068665,"c(1109376.249541, 482721.776270687)"
Haliaeetus leucocephalus,1177180.592780191,426794.4290984059,"c(1177180.59278019, 426794.429098406)"
Haliaeetus leucocephalus,855987.6154200984,612768.6181122037,"c(855987.615420098, 612768.618112204)"
Haliaeetus leucocephalus,1243930.7116639833,450443.94884601544,"c(1243930.71166398, 450443.948846015)"
Haliaeetus leucocephalus,1408189.3362464407,632182.2293950835,"c(1408189.33624644, 632182.229395084)"
Haliaeetus leucocephalus,1189446.3948851046,386250.69174769643,"c(1189446.3948851, 386250.691747696)"
Haliaeetus leucocephalus,1223951.8677525274,599128.0308719752,"c(1223951.86775253, 599128.030871975)"
Haliaeetus leucocephalus,961376.5554819455,517413.0539989142,"c(961376.555481946, 517413.053998914)"
Haliaeetus leucocephalus,1199796.5862463245,476407.95090680063,"c(1199796.58624632, 476407.950906801)"
Haliaeetus leucocephalus,1205426.7870691984,524869.3668167284,"c(1205426.7870692, 524869.366816728)"
Haliaeetus leucocephalus,1198901.501877128,383239.4899291561,"c(1198901.50187713, 383239.489929156)"
Haliaeetus leucocephalus,1469967.5103411998,563676.890607821,"c(1469967.5103412, 563676.890607821)"
Haliaeetus leucocephalus,1671734.373151294,750938.4687998544,"c(1671734.37315129, 750938.468799854)"
Haliaeetus leucocephalus,1118411.1859047818,395117.2307180079,"c(1118411.18590478, 395117.230718008)"
Haliaeetus leucocephalus,1164936.6310588182,435756.6242197394,"c(1164936.63105882, 435756.624219739)"
Haliaeetus leucocephalus,1547159.7833439102,691036.419169264,"c(1547159.78334391, 691036.419169264)"
Haliaeetus leucocephalus,830364.4215541878,1055975.6467163574,"c(830364.421554188, 1055975.64671636)"
Haliaeetus leucocephalus,1078511.0408024709,482295.7693527828,"c(1078511.04080247, 482295.769352783)"
Haliaeetus leucocephalus,1063471.3851705526,588059.6139332775,"c(1063471.38517055, 588059.613933278)"
Haliaeetus leucocephalus,1118594.695268311,530296.3914553841,"c(1118594.69526831, 530296.391455384)"
Haliaeetus leucocephalus,1238821.2834563646,764635.448684273,"c(1238821.28345636, 764635.448684273)"
Haliaeetus leucocephalus,1089746.2635865358,560665.8113465436,"c(1089746.26358654, 560665.811346544)"
Haliaeetus leucocephalus,1579627.033016054,783710.0380288932,"c(1579627.03301605, 783710.038028893)"
Haliaeetus leucocephalus,1315541.8238655576,928081.7141073287,"c(1315541.82386556, 928081.714107329)"
Haliaeetus leucocephalus,1204327.949873675,524580.7971181861,"c(1204327.94987367, 524580.797118186)"
Haliaeetus leucocephalus,1213829.8260610215,448155.2283507084,"c(1213829.82606102, 448155.228350708)"
Haliaeetus leucocephalus,1238591.9517367678,457785.46272305213,"c(1238591.95173677, 457785.462723052)"
Haliaeetus leucocephalus,1204223.9906595908,472910.5642827843,"c(1204223.99065959, 472910.564282784)"
Haliaeetus leucocephalus,1098641.9173671787,500542.8385846299,"c(1098641.91736718, 500542.83858463)"
Haliaeetus leucocephalus,1203424.6680970541,523893.45241307234,"c(1203424.66809705, 523893.452413072)"
Haliaeetus leucocephalus,1206411.48896316,469400.3311311482,"c(1206411.48896316, 469400.331131148)"
Haliaeetus leucocephalus,1296169.2090325125,478675.3159852259,"c(1296169.20903251, 478675.315985226)"
Haliaeetus leucocephalus,1157662.9951700212,454289.4595570358,"c(1157662.99517002, 454289.459557036)"
Haliaeetus leucocephalus,1159147.4376265653,984663.8160036745,"c(1159147.43762657, 984663.816003675)"
Haliaeetus leucocephalus,1194255.1960715677,396654.33853210055,"c(1194255.19607157, 396654.338532101)"
Haliaeetus leucocephalus,1220530.0135223872,465674.4650711596,"c(1220530.01352239, 465674.46507116)"
Haliaeetus leucocephalus,1192346.3934889191,388185.8734482498,"c(1192346.39348892, 388185.87344825)"
Haliaeetus leucocephalus,1143324.7929324142,425405.87680996885,"c(1143324.79293241, 425405.876809969)"
Haliaeetus leucocephalus,1084655.1485892574,470878.4347409858,"c(1084655.14858926, 470878.434740986)"
Haliaeetus leucocephalus,1315803.8652834296,485280.01079034456,"c(1315803.86528343, 485280.010790345)"
Haliaeetus leucocephalus,1691620.19520952,492692.9583789393,"c(1691620.19520952, 492692.958378939)"
Haliaeetus leucocephalus,953879.1195374719,1053725.3980608599,"c(953879.119537472, 1053725.39806086)"
Haliaeetus leucocephalus,1179447.8026675058,376441.1593850255,"c(1179447.80266751, 376441.159385026)"
Haliaeetus leucocephalus,1380711.9254186607,778403.7311994244,"c(1380711.92541866, 778403.731199424)"
Haliaeetus leucocephalus,1033892.0654312262,436756.0606422634,"c(1033892.06543123, 436756.060642263)"
Haliaeetus leucocephalus,1164951.3641947927,378492.4429094042,"c(1164951.36419479, 378492.442909404)"
