gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1934382712			en		2023-10-16		https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C32032%2C		text				NSMT	M			PreservedSpecimen				46c93020-c9eb-44e0-bd37-27753bfcc488	32032																																									1973-10-01/1973-10-31				1973	10	01											Canada|British Columbia					Canada		British Columbia																																		coordinates not given for conservation of locality																																					Rangifer tarandus							Animalia|Chordata|Mammalia|Artiodactyla|Cervidae|Rangifer|tarandus	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus						トナカイ				
1934382665			en		2023-10-16		https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C32043%2C		text				NSMT	M			PreservedSpecimen				1810c5cb-8837-4aa0-aac7-9ad575b7f59e	32043																																									1985-09-01/1985-09-30				1985	09	01											Canada|Northwest Territories					Canada		Northwest Territories																																		coordinates not given for conservation of locality																																					Rangifer tarandus							Animalia|Chordata|Mammalia|Artiodactyla|Cervidae|Rangifer|tarandus	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus						トナカイ				
1934382624			en		2023-10-16		https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a1_03&pkey=NSMT-M%2C32042%2C		text				NSMT	M			PreservedSpecimen				66e1d0ce-09cd-4593-9ff1-9ad8b940209b	32042																																									1973-10-01/1973-10-31				1973	10	01											Canada|Newfoundland					Canada		Newfoundland																																		coordinates not given for conservation of locality																																					Rangifer tarandus							Animalia|Chordata|Mammalia|Artiodactyla|Cervidae|Rangifer|tarandus	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus						トナカイ				
1931518508				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-31T07:35:51Z		https://www.inaturalist.org/observations/17571827	Jessica Norris					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17571827	17571827		Jessica Norris																																							2018-10-13T15:53:17-07:00	15:53:17-07:00						Sat Oct 13 2018 15:53:17 GMT-0700 (PDT)																CA	Yukon				Yukon, Unorganized, , YT, CA												60.1686296451	-134.5822111588	EPSG:4326	2559																																		37648070				Jessica Norris		2018-10-16T18:38:46Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1920837352				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-31T07:43:23Z		https://www.inaturalist.org/observations/17391142	Jack Farley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17391142	17391142		Jack Farley						juvenile																																	2011-07-28T14:01:00-04:00	14:01:00-04:00						2011/07/28 2:01 PM EDT																CA	Québec				Mont Jacques-Cartier, Mont-Albert, QC G0E 1Z0, Canada												48.9833333	-65.95	EPSG:4326	1423																																		37256087				Jack Farley		2018-10-10T22:35:10Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1919792081					1612327659000								NHMUK	ZOO			PreservedSpecimen			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180306685000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Rangifer tarandus pearyi"", ""determinationTypes"": null, ""donorName"": ""Anthony J. Sutcliffe"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1919792081"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""MA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Mammals"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	deb1aa8d-99a7-470e-85f9-d64478d53116	2002.404		W Blake		1			male										present								NHMUK:ecatalogue:3686733																				1979													North America; Canada	North America				Canada					Cape Herschel, Ellesmere Island,  Nunavut, N.W. Territories, 78degN																																																																				Rangifer tarandus pearyi							Animalia; Chordata; Vertebrata; Mammalia; Cervidae	Animalia	Chordata	Mammalia			Cervidae				Rangifer				tarandus	pearyi									
1919792067					1612339964000								NHMUK	ZOO			PreservedSpecimen			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180306685000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Rangifer tarandus pearyi"", ""determinationTypes"": null, ""donorName"": ""Anthony J. Sutcliffe"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1919792067"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""MA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Mammals"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	577d8b3e-f3af-4806-aa97-04b92f2bc8b3	2002.403		W Blake		1			male										present								NHMUK:ecatalogue:3686730																				1988													North America; Canada	North America				Canada					Cape Herschel, Ellesmere Island,  Nunavut, N.W. Territories, 78degN																																																																				Rangifer tarandus pearyi							Animalia; Chordata; Vertebrata; Mammalia; Cervidae	Animalia	Chordata	Mammalia			Cervidae				Rangifer				tarandus	pearyi									
1919792039					1612345009000								NHMUK	ZOO			PreservedSpecimen			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180306685000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Rangifer tarandus Linnaeus, 1758"", ""determinationTypes"": null, ""donorName"": ""Anthony J. Sutcliffe"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1919792039"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""MA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Mammals"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	edfad842-7294-47f6-9d06-49d6d1a2512c	2002.405		W Blake		1			male										present								NHMUK:ecatalogue:3686736																				1979													North America; Canada	North America				Canada					Cape Herschel, Ellesmere Island,  Nunavut, N.W. Territories, 78degN																																																																				Rangifer tarandus Linnaeus, 1758							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Capreolinae	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus					Linnaeus, 1758					
1914251729				http://creativecommons.org/licenses/by-nc/4.0/	2024-04-02T21:37:02Z		https://www.inaturalist.org/observations/7335058	Karen Bourque					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/7335058	7335058		Karen Bourque																								Male caribou coming too close for comfort to check out we four hikers on Mont Albert.															2017-07-15T10:58:00-04:00	10:58:00-04:00						2017/07/15 10:58 AM EDT																CA	Québec				La Haute-Gaspésie Regional County Municipality, QC, Canada												48.9198297191	-66.1584095557	EPSG:4326	977																																		96661433				Philippe Hénault		2020-04-21T03:53:44Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1914222142				http://creativecommons.org/licenses/by-nc/4.0/	2020-05-18T01:32:37Z		https://www.inaturalist.org/observations/16855346	Julia Ahlgren					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16855346	16855346		Julia Ahlgren																								bones															2018-08-02T14:21:00-07:00	14:21:00-07:00						2018/08/02 2:21 PM PDT																CA	Northwest Territories				Inuvik Region, NT, Canada												64.2796437311	-129.7423065253	EPSG:4326	617																																		36140289				Julia Ahlgren		2018-09-24T00:43:56Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1914222072				http://creativecommons.org/licenses/by-nc/4.0/	2019-01-12T19:08:40Z		https://www.inaturalist.org/observations/16855105	Julia Ahlgren					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16855105	16855105		Julia Ahlgren																								On the Mountain River, at the end of a small canyon															2018-08-01T12:04:00-07:00	12:04:00-07:00						2018/08/01 12:04 PM PDT																CA	Northwest Territories				Inuvik Region, NT, Canada												64.2473180808	-129.826930254	EPSG:4326	5473																																		36139827				Julia Ahlgren		2018-09-24T00:36:26Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1914222028				http://creativecommons.org/licenses/by-nc/4.0/	2019-01-12T19:08:40Z		https://www.inaturalist.org/observations/16854899	Julia Ahlgren					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16854899	16854899		Julia Ahlgren																																							2018-08-05T14:10:00-07:00	14:10:00-07:00						2018/08/05 2:10 PM PDT																CA	Northwest Territories				Inuvik Region, NT, Canada												64.8720403557	-129.1330718994	EPSG:4326	6698																																		36139458				Julia Ahlgren		2018-09-24T00:29:48Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1913691209				http://creativecommons.org/licenses/by-nc/4.0/	2019-01-12T15:55:31Z		https://www.inaturalist.org/observations/16629366	jozien					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16629366	16629366		jozien																								7 of them.Posting them here because i have never seen more then one or two in 'my' area.															2018-09-16T14:28:00-07:00	14:28:00-07:00						2018/09/16 2:28 PM PDT																CA	Yukon				Yukon, YT, Canada												60.8899066667	-136.0241583333	EPSG:4326																																			35701330				jozien		2018-09-17T16:03:12Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1899798706				http://creativecommons.org/licenses/by-nc/4.0/	2019-01-12T15:55:28Z		https://www.inaturalist.org/observations/15994201	Oliver Barker					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15994201	15994201		Oliver Barker																																							2012-08-19T09:53:00-07:00	09:53:00-07:00						2012/08/19 9:53 AM PDT																CA	Yukon				Yukon, YT, Canada												60.6378156681	-135.9058061273	EPSG:4326	3906																																		34417650				Oliver Barker		2018-08-29T06:41:37Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1898807787				http://creativecommons.org/licenses/by-nc/4.0/	2019-02-24T18:03:57Z		https://www.inaturalist.org/observations/15687011	C Graydon					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15687011	15687011		C Graydon																																							2018-08-16T16:14:06-06:00	16:14:06-06:00						2018-08-16 4:14:06 PM MDT																CA	Northwest Territories				Fort Smith, Unorganized, NT X0E, Canada												64.881502885	-111.5962685645	EPSG:4326	1052																																		33731419				C Graydon		2018-08-19T15:05:07Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1891342392				http://creativecommons.org/licenses/by/4.0/	2023-03-02T17:25:25Z		https://www.inaturalist.org/observations/15460179	Mathew Zappa					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15460179	15460179		Mathew Zappa																																							2018-07-24T16:38:00-05:00	16:38:00-05:00						2018/07/24 4:38 PM CDT																CA	Nunavut				Keewatin Region, NU, Canada												64.5856491958	-100.1596213225	EPSG:4326	122																																		33394656				Mathew Zappa		2018-08-15T21:52:17Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1891338730				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:40:15Z		https://www.inaturalist.org/observations/15444423	qwolf6					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15444423	15444423		qwolf6																																							2018-08-11T11:54:00-03:00	11:54:00-03:00						2018/08/11 11:54 AM ADT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												49.5952710555	-57.790066749	EPSG:4326	31																																		33360724				qwolf6		2018-08-15T11:04:19Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1891329930				http://creativecommons.org/licenses/by/4.0/	2021-12-22T16:29:11Z		https://www.inaturalist.org/observations/15409754	Mathew Zappa					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15409754	15409754		Mathew Zappa																																							2018-07-05T09:17:00-05:00	09:17:00-05:00						2018/07/05 9:17 AM CDT																CA	Northwest Territories				Fort Smith Region, NT X0E, Canada												62.4221058432	-105.2666698991	EPSG:4326	31																																		33280775				Mathew Zappa		2018-08-14T02:54:09Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1891327066				http://creativecommons.org/licenses/by/4.0/	2023-01-29T17:41:10Z		https://www.inaturalist.org/observations/15398209	Davin MacAskill					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15398209	15398209		Davin MacAskill																																							2018-08-11T11:54:00-03:00	11:54:00-03:00						2018/08/11 11:54 AM ADT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												49.5906803466	-57.8084435104	EPSG:4326	61																																		33256344				Davin MacAskill		2018-08-13T20:13:07Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1891296288				http://creativecommons.org/publicdomain/zero/1.0/	2020-08-31T07:36:25Z		https://www.inaturalist.org/observations/15084470	Suzanne Carriere					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15084470	15084470		Suzanne Carriere																																							2018-08-02T12:21:52-06:00	12:21:52-06:00						Thu Aug 02 2018 12:21:52 GMT-0600 (MDT)																CA	Northwest Territories				Prelude Lake, , NT, CA												62.5788166667	-113.8715533333	EPSG:4326	5																																												238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1891296252				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-31T07:36:30Z		https://www.inaturalist.org/observations/15079740	cyprian					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15079740	15079740		cyprian																																							2018-08-02T14:11:00-10:00	14:11:00-10:00						2018/08/02 2:11 PM HST																CA	Northwest Territories				Fort Smith Region, NT X0E, Canada												62.568	-113.981	EPSG:4326																																			33461526				Max Allen	https://orcid.org/0000-0001-8976-889X	2018-08-16T18:27:08Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1890680829				http://creativecommons.org/licenses/by-nc/4.0/	2019-01-12T19:09:00Z		https://www.inaturalist.org/observations/15087085	cyprian					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/15087085	15087085		cyprian																																							2018-08-02T14:11:00-10:00	14:11:00-10:00						2018/08/02 2:11 PM HST																CA	Northwest Territories				Fort Smith Region, NT X0E, Canada												62.578933	-113.876076	EPSG:4326																																			32580074				Suzanne Carriere		2018-08-03T23:01:16Z			not mule deer	238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
1890048651				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-31T07:36:36Z		https://www.inaturalist.org/observations/14819566	sydcannings					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/14819566	14819566		sydcannings																																							2018-07-23T21:39:00-07:00	21:39:00-07:00						2018/07/23 9:39 PM PDT																CA	Yukon				Yukon, YT, Canada												64.09440339	-140.9193205837	EPSG:4326	53																																		32087579				sydcannings		2018-07-28T06:24:46Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1890048457				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-31T07:36:35Z		https://www.inaturalist.org/observations/14819629	sydcannings					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/14819629	14819629		sydcannings																																							2018-07-23T21:30:00-07:00	21:30:00-07:00						2018/07/23 9:30 PM PDT																CA	Yukon				Yukon, YT, Canada												64.1087934071	-140.8385588635	EPSG:4326	96																																		32087677				sydcannings		2018-07-28T06:28:24Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
1883939691				http://creativecommons.org/licenses/by-nc/4.0/	2021-10-28T17:26:45Z		https://www.inaturalist.org/observations/14622373	Sarah Bonnett					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/14622373	14622373		Sarah Bonnett																																							2018-06-20T15:28:00-04:00	15:28:00-04:00						2018/06/20 3:28 PM EDT																CA	Nunavut				Keewatin Region, NU, Canada												65.32111	-96.47372	EPSG:4326	10																																		31699500				Sarah Bonnett		2018-07-22T22:39:19Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
